iter	Logloss
322	0.007291998016
323	0.007253194377
324	0.007253110844
325	0.007228064711
326	0.007228006702
327	0.007227946372
328	0.007227756101
329	0.007216156544
330	0.007187398971
331	0.007162039587
332	0.007162097597
333	0.007162010003
334	0.00710927657
335	0.007108589739
336	0.007067182058
337	0.007040673509
338	0.007040214074
339	0.007040174628
340	0.007040114298
341	0.007040113138
342	0.007040096896
343	0.007039983197
344	0.007039946071
345	0.007039843975
346	0.007001897134
347	0.007001832744
348	0.007001842025
349	0.007001775895
350	0.006986674891
351	0.006986520586
352	0.006986374983
353	0.006986375563
354	0.006986098278
355	0.006971593031
356	0.006964683533
357	0.006964591878
358	0.006964405088
359	0.006964406248
360	0.006964377243
361	0.006964159128
362	0.006964031507
363	0.006963944493
364	0.006963833115
365	0.006939544585
366	0.006939521961
367	0.006933251727
368	0.006889802116
369	0.00688117438
370	0.00686819826
371	0.006868181437
372	0.00685472558
373	0.006854489482
374	0.006845057156
375	0.006845042653
376	0.006839278841
377	0.00680194516
378	0.006801133028
379	0.006801126067
380	0.006801060516
381	0.006800819778
382	0.006800744945
383	0.006800764669
384	0.006800708399
385	0.006792500651
386	0.006792482668
387	0.006792458885
388	0.006792408416
389	0.006792391014
390	0.006792379412
391	0.006792199583
392	0.006792162457
393	0.006792125911
394	0.006782632675
395	0.006782596709
396	0.006749757015
397	0.006749752374
398	0.006749750634
399	0.006749676382
400	0.006749670001
401	0.006749684503
402	0.00674960561
403	0.006749441444
404	0.006749472189
405	0.00674941766
406	0.006703393013
407	0.00670331644
408	0.00670331644
409	0.006667400509
410	0.00666734772
411	0.006667304213
412	0.00666728797
413	0.006667126704
414	0.006667157449
415	0.006638170159
416	0.006638008893
417	0.006628202406
418	0.006628053322
419	0.006628007494
420	0.006628019096
421	0.006610589596
422	0.006610624982
423	0.006575663884
424	0.006575336712
425	0.006575336131
426	0.006562530559
427	0.006562463849
428	0.006562463849
429	0.006562264296
430	0.006558427555
431	0.006558435677
432	0.00655845888
433	0.006558371866
434	0.006558388689
435	0.006558278471
436	0.006558227423
437	0.006558216401
438	0.006558248887
439	0.006528868292
440	0.006528708767
441	0.006486977974
442	0.006470459801
443	0.006470364666
444	0.006470249807
445	0.00647026489
446	0.006459904413
447	0.006459507629
448	0.006459494867
449	0.006449691281
450	0.006449705783
451	0.006449696501
452	0.006432450311
453	0.006430983253
454	0.006426666195
455	0.006426539154
456	0.006426546695
457	0.00639462297
458	0.006394597446
459	0.006394435019
460	0.006376669645
461	0.006369772909
462	0.006369723021
463	0.006369729402
464	0.006369607002
465	0.006369565235
466	0.006366113677
467	0.00636606959
468	0.006365986056
469	0.006333535605
470	0.006333479916
471	0.006326269349
472	0.006326201478
473	0.006324556332
474	0.006308088627
475	0.006308088627
476	0.0062890076
477	0.00628894611
478	0.006288855615
479	0.00628882197
480	0.006288745397
481	0.006288739597
482	0.006270790332
483	0.006270796133
484	0.006270796133
485	0.006270547853
486	0.006265094971
487	0.00626509265
488	0.006264990554
489	0.006264912821
490	0.006264891358
491	0.006264787521
492	0.006264415101
493	0.006264478911
494	0.006264451066
495	0.006264326346
496	0.006264277038
497	0.006248390588
498	0.006248246724
499	0.006248258326
500	0.006248251365
501	0.006243695888
502	0.006243661082
503	0.006222304346
504	0.006222284043
505	0.006221971373
506	0.006221995156
507	0.006221898861
508	0.006201552649
509	0.006168352136
510	0.006168204212
511	0.006168109077
512	0.006134580812
513	0.006134442169
514	0.006134403303
515	0.006134411424
516	0.006125062051
517	0.006124995341
518	0.006124885123
519	0.006124835235
520	0.00612437406
521	0.006124398424
522	0.006124173348
523	0.006124092715
524	0.006124092715
525	0.00612406603
526	0.00612406487
527	0.006123840954
528	0.006123728416
529	0.006123697091
530	0.006123661705
531	0.006123589193
532	0.00612356715
533	0.006108937182
534	0.006108913979
535	0.00610886119
536	0.006108817683
537	0.00610880028
538	0.006108694123
539	0.006108726028
540	0.006108644815
541	0.006097529636
542	0.006097522095
543	0.006097415358
544	0.006078110994
545	0.006078042543
546	0.006078093011
547	0.006078080829
548	0.00607227757
549	0.006072287432
550	0.006072254367
551	0.006072272349
552	0.006072180695
553	0.006072176054
554	0.006072114564
555	0.006072120945
556	0.006072140668
557	0.006072065256
558	0.006072137188
559	0.006072050754
560	0.006071900509
561	0.006071919072
562	0.006071916172
563	0.006071589579
564	0.006071562315
565	0.006071522288
566	0.006071431213
567	0.006071431213
568	0.006071431213
569	0.00607128445
570	0.006071207877
571	0.006071107521
572	0.006067028881
573	0.006066981893
574	0.006066739994
575	0.006056993257
576	0.006056863316
577	0.006056866217
578	0.006056841273
579	0.006056856355
580	0.00605682619
581	0.006056855195
582	0.00605682735
583	0.006056797765
584	0.006056666664
585	0.006056666664
586	0.006056696249
587	0.006056294824
588	0.006056096432
589	0.006056011158
590	0.006056009418
591	0.006051473664
592	0.006051473664
593	0.006049638827
594	0.006045628638
595	0.00604563966
596	0.006045445329
597	0.00604490062
598	0.006044825788
599	0.006044784602
600	0.006044749796
601	0.006044733553
602	0.006044471931
603	0.006044480052
604	0.006044451628
605	0.006044438866
606	0.006044014237
607	0.006044008436
608	0.006027996685
609	0.006014735739
610	0.006014717176
611	0.006014624361
612	0.00601448978
613	0.006014473537
614	0.006014445692
615	0.006014445692
616	0.006014475857
617	0.00601443293
618	0.00601443119
619	0.00601443177
620	0.00601443119
621	0.006014399285
622	0.006014275725
623	0.006014262963
624	0.006014262963
625	0.006014280366
626	0.006012016259
627	0.006011969272
628	0.006011903141
629	0.006011909522
630	0.006011904881
631	0.006011904881
632	0.006011849192
633	0.006011747096
634	0.006011727373
635	0.006011749996
636	0.006011687346
637	0.006005393908
638	0.006005317335
639	0.006005273248
640	0.006005250044
641	0.006005231481
642	0.006005178693
643	0.006004982621
644	0.006004985522
645	0.006004937954
646	0.006004817874
647	0.006001054225
648	0.006000859314
649	0.006000848292
650	0.006000847132
651	0.006000843651
652	0.005999646918
653	0.00599966026
654	0.005994272348
655	0.00599428221
656	0.005987840267
657	0.005987752673
658	0.00598279113
659	0.005982767927
660	0.005982709917
661	0.005950913812
662	0.005950882487
663	0.00595083608
664	0.005950790832
665	0.005950798954
666	0.005936387102
667	0.005936138241
668	0.005936140562
669	0.005927754145
670	0.00592741943
671	0.005927344598
672	0.005927236701
673	0.005927216978
674	0.00592716825
675	0.005926267944
676	0.005926299849
677	0.005926286507
678	0.005913646842
679	0.00591363466
680	0.005913628859
681	0.005913580131
682	0.005913580131
683	0.005913135779
684	0.005909697563
685	0.005909647095
686	0.00590968132
687	0.005909612289
688	0.005909571682
689	0.005909571682
690	0.00590949685
691	0.005909330363
692	0.005909268293
693	0.005909330943
694	0.00590924567
695	0.005907078439
696	0.005907061616
697	0.005907027391
698	0.005907072638
699	0.005907029711
700	0.005906979823
701	0.00590683596
702	0.005906791873
703	0.005906790712
704	0.005906768669
705	0.005906323737
706	0.005906241944
707	0.005906247745
708	0.005906081838
709	0.005906125345
710	0.005906051673
711	0.00590609634
712	0.00590201712
713	0.005902026982
714	0.005902008419
715	0.005901989856
716	0.005902009579
717	0.005901982314
718	0.005901990436
719	0.005901507218
720	0.005901493875
721	0.005901475892
722	0.005901492715
723	0.005901442827
724	0.005901287942
725	0.00587945901
726	0.005879324428
727	0.00585720893
728	0.005857215311
729	0.005857124236
730	0.005857140478
731	0.00585709117
732	0.005816383083
733	0.00581636104
734	0.005816312312
735	0.005816047789
736	0.005815976438
737	0.005815768184
738	0.005815840116
739	0.005815786747
740	0.005815761223
741	0.005815819232
742	0.005815754842
743	0.005815754842
744	0.005815637663
745	0.005815601697
746	0.00581556109
747	0.00581562084
748	0.005815219995
749	0.00581519041
750	0.0057981925
751	0.005798227306
752	0.005798214543
753	0.005798147833
754	0.0057980701
755	0.005797956982
756	0.005797655913
757	0.005797611246
758	0.005797525972
759	0.005797539314
760	0.005782689491
761	0.005782661647
762	0.005782532866
763	0.005782579854
764	0.005768480092
765	0.005768480092
766	0.005768443546
767	0.005768355952
768	0.005768389017
769	0.005768353632
770	0.00576834493
771	0.005768303744
772	0.00576828402
773	0.005768263717
774	0.005768235292
775	0.005768215569
776	0.005768212669
777	0.005767991073
778	0.005767925522
779	0.005767872154
780	0.005767837928
781	0.00576772829
782	0.005767768897
783	0.005767783979
784	0.005767582107
785	0.005767393576
786	0.005761232979
787	0.005761163948
788	0.005761130303
789	0.005761148286
790	0.005761026466
791	0.005761025886
792	0.005761037488
793	0.005761009643
794	0.005760931911
795	0.005760948733
796	0.005760958595
797	0.005760754982
798	0.005760754982
799	0.005760714956
800	0.005760715536
801	0.005760727718
802	0.00576049452
803	0.005760460874
804	0.005760463775
805	0.005759949232
806	0.005759848295
807	0.005759696891
808	0.00575932157
809	0.005759220054
810	0.005759186988
811	0.005759189889
812	0.005759243838
813	0.005759215993
814	0.005748193049
815	0.005748216833
816	0.005748129239
817	0.00574813562
818	0.005748099654
819	0.005748068909
820	0.005747999298
821	0.005748041065
822	0.0057480109
823	0.005748006839
824	0.005747996398
825	0.005747937228
826	0.005747830491
827	0.005747838612
828	0.005747769001
829	0.005747739416
830	0.005747753338
831	0.005747727234
832	0.005747567708
833	0.005746843751
834	0.005746829249
835	0.005746842591
836	0.005746826348
837	0.005746825768
838	0.00574677704
839	0.005746771239
840	0.005746807785
841	0.005746768339
842	0.005746575748
843	0.005746565306
844	0.005746535141
845	0.005746508457
846	0.005746511357
847	0.00574219952
848	0.00574219952
849	0.005742098003
850	0.005742093362
851	0.005738551309
852	0.005736598133
853	0.005736643961
854	0.005736561007
855	0.005733702885
856	0.00573268308
857	0.005720936759
858	0.005720857866
859	0.005720830022
860	0.005720837563
861	0.005720779554
862	0.005720714583
863	0.005720737787
864	0.005720737787
865	0.005720690219
866	0.005720584062
867	0.005720105484
868	0.005720114186
869	0.005720066038
870	0.005716167227
871	0.005716167227
872	0.005716149244
873	0.005706752884
874	0.005706705316
875	0.005706640926
876	0.005706637445
877	0.005706539409
878	0.005706584077
879	0.005702750816
880	0.005702761258
881	0.005702685846
882	0.005702661482
883	0.005702670183
884	0.00570258723
885	0.005702617395
886	0.005702608113
887	0.00570252806
888	0.005702315746
889	0.005701929983
890	0.005701708968
891	0.005701732171
892	0.005701740873
893	0.005701682863
894	0.005701673002
895	0.005701571485
896	0.005701593529
897	0.005701562784
898	0.005701558143
899	0.005701562204
900	0.005701469389
901	0.005694901566
902	0.005692879939
903	0.005692796986
904	0.005673864462
905	0.005673838938
906	0.005673812254
907	0.005673793691
908	0.005673782089
909	0.005673657949
910	0.005673657949
911	0.005673671291
912	0.005673653888
913	0.005673636485
914	0.005673636485
915	0.005673470578
916	0.005673515246
917	0.00567347928
918	0.00567335514
919	0.005671037665
920	0.005671038825
921	0.00567032763
922	0.005670292244
923	0.005670256278
924	0.005670294564
925	0.005670233655
926	0.005670227274
927	0.005670180866
928	0.00565969857
929	0.005659710172
930	0.00565778426
931	0.005636542383
932	0.005636333549
933	0.005636375316
934	0.005636384017
935	0.005636357333
936	0.005636316726
937	0.005633543298
938	0.005633422638
939	0.005633301979
940	0.005633285736
941	0.005633285736
942	0.005633297918
943	0.005633297918
944	0.005633245709
945	0.005630878346
946	0.005630878346
947	0.005630801194
948	0.005630835419
949	0.005630703158
950	0.005630703158
951	0.005630660231
952	0.005630573217
953	0.005630419492
954	0.005630183394
955	0.005630123064
956	0.005630061574
957	0.005630113203
958	0.00562997224
959	0.005620433756
960	0.005620188957
961	0.005620194758
962	0.005619692396
963	0.005619290391
964	0.005592911783
965	0.005592839851
966	0.00559270933
967	0.005592631598
968	0.005592551545
969	0.005592447708
970	0.00558368539
971	0.005583672048
972	0.005583643043
973	0.005583592575
974	0.005583545007
975	0.005583488158
976	0.005583471335
977	0.005583156344
978	0.005583181288
979	0.005583181288
980	0.005583196951
981	0.005583097175
982	0.005583086733
983	0.00558306817
984	0.005583051927
985	0.005582969554
986	0.005582917926
987	0.005582901683
988	0.0055828808
989	0.005582864557
990	0.00558276014
991	0.005582773482
992	0.005569978352
993	0.005569978352
994	0.005570008517
995	0.005566084762
996	0.005566043575
997	0.005566004709
998	0.005565967003
999	0.005565954821
1000	0.005565907833
1001	0.005565854465
1002	0.005565812118
1003	0.005560486276
1004	0.005551709456
1005	0.005551718737
1006	0.005550901965
1007	0.005550785946
1008	0.005550219775
1009	0.005550204692
1010	0.005550152484
1011	0.005550171627
1012	0.005550151324
1013	0.005550151324
1014	0.005549996439
1015	0.005549949451
1016	0.005549939589
1017	0.005549903044
1018	0.005549919286
1019	0.005549833432
1020	0.005549740617
1021	0.005549726695
1022	0.00554969247
1023	0.005549666365
1024	0.005549644322
1025	0.005549622278
1026	0.005549618798
1027	0.005549617057
1028	0.005549623438
1029	0.00554957007
1030	0.005549562528
1031	0.005543846284
1032	0.005543857305
1033	0.005543844543
1034	0.005543832941
1035	0.00554382424
1036	0.005543813798
1037	0.00554376449
1038	0.005543733165
1039	0.005543725624
1040	0.005543716342
1041	0.005543688498
1042	0.005543364226
1043	0.005543379888
1044	0.005543335221
1045	0.005537884079
1046	0.005537871317
1047	0.005519790951
1048	0.005519749184
1049	0.005519770068
1050	0.005519730041
1051	0.0055197225
1052	0.005519716119
1053	0.005519727141
1054	0.005519640707
1055	0.005519388366
1056	0.005519355881
1057	0.005519329776
1058	0.005519337898
1059	0.005519306573
1060	0.005519261905
1061	0.005519279888
1062	0.005519252044
1063	0.005519266546
1064	0.005519239282
1065	0.005519250304
1066	0.005519245663
1067	0.005519286849
1068	0.005519248563
1069	0.005519198675
1070	0.005519084977
1071	0.005519089618
1072	0.005519026387
1073	0.005519026387
1074	0.005519016526
1075	0.005518929512
1076	0.005518827415
1077	0.005518717197
1078	0.005518502563
1079	0.005518439332
1080	0.005518403367
1081	0.005504303025
1082	0.005504321008
1083	0.005504170183
1084	0.005504120295
1085	0.005504152781
1086	0.005504173664
1087	0.005504019359
1088	0.005504019359
1089	0.005498673794
1090	0.005498300214
1091	0.005498192896
1092	0.00549821784
1093	0.005498169112
1094	0.005498165632
1095	0.005498131986
1096	0.005498064695
1097	0.005498050773
1098	0.005497963759
1099	0.005497974201
1100	0.005497884866
1101	0.005497825697
1102	0.005493168703
1103	0.005493120555
1104	0.005492986554
1105	0.005492952328
1106	0.005492945947
1107	0.005492912302
1108	0.005492941306
1109	0.005492745815
1110	0.005492647199
1111	0.005487989045
1112	0.00548795888
1113	0.005487946698
1114	0.005487918854
1115	0.005487940897
1116	0.005487921754
1117	0.005487922914
1118	0.00548789623
1119	0.005487482623
1120	0.005487475662
1121	0.005487499446
1122	0.005487480303
1123	0.005487495965
1124	0.005487455939
1125	0.005487446657
1126	0.005487472181
1127	0.005487452458
1128	0.005487280751
1129	0.005487291192
1130	0.005487297573
1131	0.005487172853
1132	0.005487161831
1133	0.005487135727
1134	0.005487135727
1135	0.005487133407
1136	0.005487098021
1137	0.005487086999
1138	0.005487083519
1139	0.005487035951
1140	0.005486620604
1141	0.005486559694
1142	0.005486470939
1143	0.005486520828
1144	0.005486499364
1145	0.005486406549
1146	0.005486418731
1147	0.005486215118
1148	0.005486221499
1149	0.005486219179
1150	0.005486151308
1151	0.005486059073
1152	0.00548604167
1153	0.005485728999
1154	0.005485740021
1155	0.005485749303
1156	0.00548572958
1157	0.005485716237
1158	0.005485262604
1159	0.005485258543
1160	0.00548498938
1161	0.005485010843
1162	0.005484971977
1163	0.005484976618
1164	0.005484976038
1165	0.005484851317
1166	0.005484820572
1167	0.005484734138
1168	0.005484447572
1169	0.005484103576
1170	0.005484138382
1171	0.005484078052
1172	0.005483776403
1173	0.00548369171
1174	0.005483718974
1175	0.005483701571
1176	0.005483734637
1177	0.005483734637
1178	0.005483592514
1179	0.005483592514
1180	0.0054836337
1181	0.005483449811
1182	0.0054833831
1183	0.005483315229
1184	0.005483292605
1185	0.005483278683
1186	0.005483213132
1187	0.005482065707
1188	0.005482069187
1189	0.005481787262
1190	0.005481741434
1191	0.005481795383
1192	0.005481736213
1193	0.005481704308
1194	0.005475123723
1195	0.005474984501
1196	0.00547497638
1197	0.005474851079
1198	0.005474877764
1199	0.00547485514
1200	0.005474827295
1201	0.005474757684
1202	0.005474768126
1203	0.005474705476
1204	0.005474705476
1205	0.005474686913
1206	0.005474660228
1207	0.005470908761
1208	0.005470876856
1209	0.005470810725
1210	0.005470769539
1211	0.005470694127
1212	0.005470629736
1213	0.005470548523
1214	0.005470572307
1215	0.005470555484
1216	0.005470520679
1217	0.005470535181
1218	0.005470484713
1219	0.005470455708
1220	0.005452874223
1221	0.005452771546
1222	0.005452806932
1223	0.005452767486
1224	0.005452751823
1225	0.005452294129
1226	0.005452319073
1227	0.005452211756
1228	0.005452229159
1229	0.005452225098
1230	0.005452187392
1231	0.005452187392
1232	0.005452194933
1233	0.005452056291
1234	0.005452070213
1235	0.00545199132
1236	0.00545199132
1237	0.005444986107
1238	0.005444905474
1239	0.005443363584
1240	0.005443360684
1241	0.005443371125
1242	0.005443340961
1243	0.005443329939
1244	0.005443199418
1245	0.0054432145
1246	0.00544321624
1247	0.005443226102
1248	0.005443177954
1249	0.005443162872
1250	0.005443040472
1251	0.005443075858
1252	0.005442988844
1253	0.005443003926
1254	0.005442891388
1255	0.005442891388
1256	0.005442829318
1257	0.005442796832
1258	0.005442755066
1259	0.005442725481
1260	0.005442709238
1261	0.005442703437
1262	0.005442755066
1263	0.005442524188
1264	0.005442545072
1265	0.005442510266
1266	0.005442484742
1267	0.005442455157
1268	0.005442453417
1269	0.005442376264
1270	0.005442425572
1271	0.005442299692
1272	0.005438753578
1273	0.005438782583
1274	0.005438682227
1275	0.005438625377
1276	0.005438708331
1277	0.005438537783
1278	0.005438554606
1279	0.005438542424
1280	0.005438419444
1281	0.005438337071
1282	0.005438345772
1283	0.005429386222
1284	0.005429348516
1285	0.005429356058
1286	0.005429384482
1287	0.005429286446
1288	0.005429278905
1289	0.005429255701
1290	0.005429226697
1291	0.005429179129
1292	0.005429102557
1293	0.005429094435
1294	0.005429101396
1295	0.005428606576
1296	0.005428425007
1297	0.005428425007
1298	0.005428425007
1299	0.005428400063
1300	0.005428400063
1301	0.005428433708
1302	0.005428436609
1303	0.005428350175
1304	0.005428297966
1305	0.005428297966
1306	0.005428267801
1307	0.005428314209
1308	0.005428054327
1309	0.005427974274
1310	0.00542801082
1311	0.005427968473
1312	0.005427995157
1313	0.005427974854
1314	0.005427918585
1315	0.005427924966
1316	0.005427924966
1317	0.005427901762
1318	0.005427901762
1319	0.005427768921
1320	0.005427719033
1321	0.005427728314
1322	0.00542770105
1323	0.00542770279
1324	0.005425254214
1325	0.005425268716
1326	0.005425207226
1327	0.005425185183
1328	0.005425192144
1329	0.005425117892
1330	0.005425051761
1331	0.005422433797
1332	0.005422421615
1333	0.005422437278
1334	0.005422437278
1335	0.005422436118
1336	0.005422413494
1337	0.005422379269
1338	0.005422408853
1339	0.005422383909
1340	0.005422272531
1341	0.005422212202
1342	0.005422208721
1343	0.005422191898
1344	0.005422198859
1345	0.005422122287
1346	0.005422175656
1347	0.005414158178
1348	0.005414062463
1349	0.00541398589
1350	0.005414036359
1351	0.005414014895
1352	0.00541398241
1353	0.005413976609
1354	0.005413974289
1355	0.005413979509
1356	0.005413909318
1357	0.005413810122
1358	0.005413828105
1359	0.005413828105
1360	0.005413785758
1361	0.005413765455
1362	0.005413815343
1363	0.005413741671
1364	0.005413706285
1365	0.005413692943
1366	0.005409787171
1367	0.005409750045
1368	0.005409756426
1369	0.005409740764
1370	0.005409696096
1371	0.005409692616
1372	0.005409663031
1373	0.005409648529
1374	0.005409674633
1375	0.00540965607
1376	0.005409632286
1377	0.005409476241
1378	0.005409466379
1379	0.005409480882
1380	0.005409421712
1381	0.00540941011
1382	0.005409384586
1383	0.00540940663
1384	0.005409280169
1385	0.005409204177
1386	0.005409214038
1387	0.005409256965
1388	0.005409178073
1389	0.005409181553
1390	0.005408760405
1391	0.005408676871
1392	0.005408573035
1393	0.005408596818
1394	0.005408560273
1395	0.00540817567
1396	0.005408130423
1397	0.005408157687
1398	0.005408179731
1399	0.005408155947
1400	0.005408155947
1401	0.005408149566
1402	0.005408078215
1403	0.005407776566
1404	0.005407758003
1405	0.005407601957
1406	0.005407613559
1407	0.005407611239
1408	0.005407591516
1409	0.005407448233
1410	0.005407437791
1411	0.005407476077
1412	0.005407456354
1413	0.005407440111
1414	0.005407347876
1415	0.005407261442
1416	0.005407252741
1417	0.005407163987
1418	0.005407210394
1419	0.005407105977
1420	0.005407163407
1421	0.005407143683
1422	0.00540706305
1423	0.005407092055
1424	0.005407077553
1425	0.005407081033
1426	0.005407101917
1427	0.00540706247
1428	0.00540705957
1429	0.005407020123
1430	0.0054069975
1431	0.00540699692
1432	0.005406907585
1433	0.005406802588
1434	0.005406764882
1435	0.00540675154
1436	0.005406679608
1437	0.005406643062
1438	0.005406610577
1439	0.005402667679
1440	0.00540267638
1441	0.005402668259
1442	0.005402580085
1443	0.005402472768
1444	0.005402472768
1445	0.005399561276
1446	0.005399549675
1447	0.005399478323
1448	0.005399467301
1449	0.005399448738
1450	0.005399478903
1451	0.005399452799
1452	0.005399324018
1453	0.005399319377
1454	0.005399314156
1455	0.005399311836
1456	0.005399351282
1457	0.00539933736
1458	0.005399187696
1459	0.005399115184
1460	0.005399072257
1461	0.005399016568
1462	0.005398930134
1463	0.005398980602
1464	0.005398941736
1465	0.005398908671
1466	0.00539884312
1467	0.005398736383
1468	0.005398679534
1469	0.005397970659
1470	0.005397879004
1471	0.00539791265
1472	0.005397911489
1473	0.005395972816
1474	0.005395991959
1475	0.005395915386
1476	0.005395703652
1477	0.005390981108
1478	0.005390938181
1479	0.005390949203
1480	0.005390960805
1481	0.005390814041
1482	0.005390766473
1483	0.005390760672
1484	0.005390763573
1485	0.00537776715
1486	0.005377696378
1487	0.005375466498
1488	0.005375503624
1489	0.00537536034
1490	0.00537535802
1491	0.005375335396
1492	0.005375303491
1493	0.00537529537
1494	0.005375215317
1495	0.005375224018
1496	0.005375197914
1497	0.005375198494
